Year,StockKeyLabel,FisheriesGuild,AssessmentYear,F,FMSY,SSB,MSYBtrigger,catches,landings,discards
2001,ple.27.7e,benthic,2019,1.054,0.478996800495407,0.717,0.660096325968157,NA,NA,NA
2002,ple.27.7e,benthic,2019,1.249,0.478996800495407,0.658,0.660096325968157,NA,NA,NA
2003,ple.27.7e,benthic,2019,1.092,0.478996800495407,0.671,0.660096325968157,NA,NA,NA
2004,ple.27.7e,benthic,2019,1.218,0.478996800495407,0.615,0.660096325968157,NA,NA,NA
2005,ple.27.7e,benthic,2019,1.163,0.478996800495407,0.594,0.660096325968157,NA,NA,NA
2006,ple.27.7e,benthic,2019,1.211,0.478996800495407,0.565,0.660096325968157,NA,NA,NA
2007,ple.27.7e,benthic,2019,1.387,0.478996800495407,0.488,0.660096325968157,NA,NA,NA
2008,ple.27.7e,benthic,2019,1.183,0.478996800495407,0.521,0.660096325968157,NA,NA,NA
2009,ple.27.7e,benthic,2019,0.729,0.478996800495407,0.558,0.660096325968157,NA,NA,NA
2010,ple.27.7e,benthic,2019,0.81,0.478996800495407,0.718,0.660096325968157,NA,NA,NA
2011,ple.27.7e,benthic,2019,0.615,0.478996800495407,0.932,0.660096325968157,NA,NA,NA
2012,ple.27.7e,benthic,2019,0.699,0.478996800495407,1.193,0.660096325968157,NA,NA,NA
2013,ple.27.7e,benthic,2019,0.509,0.478996800495407,1.419,0.660096325968157,NA,NA,NA
2014,ple.27.7e,benthic,2019,0.484,0.478996800495407,1.538,0.660096325968157,NA,NA,NA
2015,ple.27.7e,benthic,2019,0.372,0.478996800495407,1.936,0.660096325968157,NA,NA,NA
2016,ple.27.7e,benthic,2019,0.515,0.478996800495407,2.183,0.660096325968157,NA,NA,NA
2017,ple.27.7e,benthic,2019,0.582,0.478996800495407,2.091,0.660096325968157,NA,NA,NA
2018,ple.27.7e,benthic,2019,0.613,0.478996800495407,1.987,0.660096325968157,NA,NA,NA
2019,ple.27.7e,benthic,2019,NA,0.478996800495407,1.875,0.660096325968157,NA,NA,NA
1977,ple.27.7fg,benthic,2019,0.99,1,0.49,0.5,1166,NA,NA
1978,ple.27.7fg,benthic,2019,0.979,1,0.59,0.5,1348,NA,NA
1979,ple.27.7fg,benthic,2019,0.912,1,0.67,0.5,1329,NA,NA
1980,ple.27.7fg,benthic,2019,0.943,1,0.82,0.5,2114,NA,NA
1981,ple.27.7fg,benthic,2019,1.042,1,0.93,0.5,2121,NA,NA
1982,ple.27.7fg,benthic,2019,1.009,1,0.93,0.5,2007,NA,NA
1983,ple.27.7fg,benthic,2019,0.927,1,0.93,0.5,1765,NA,NA
1984,ple.27.7fg,benthic,2019,0.863,1,0.96,0.5,1863,NA,NA
1985,ple.27.7fg,benthic,2019,0.944,1,1.09,0.5,2698,NA,NA
1986,ple.27.7fg,benthic,2019,1.059,1,1.13,0.5,2604,NA,NA
1987,ple.27.7fg,benthic,2019,1.125,1,1.11,0.5,2928,NA,NA
1988,ple.27.7fg,benthic,2019,1.277,1,1.09,0.5,3259,NA,NA
1989,ple.27.7fg,benthic,2019,1.462,1,1.01,0.5,3313,NA,NA
1990,ple.27.7fg,benthic,2019,1.673,1,0.88,0.5,3206,NA,NA
1991,ple.27.7fg,benthic,2019,1.753,1,0.7,0.5,2312,NA,NA
1992,ple.27.7fg,benthic,2019,1.644,1,0.56,0.5,1830,NA,NA
1993,ple.27.7fg,benthic,2019,1.575,1,0.51,0.5,1716,NA,NA
1994,ple.27.7fg,benthic,2019,1.569,1,0.49,0.5,1648,NA,NA
1995,ple.27.7fg,benthic,2019,1.574,1,0.47,0.5,1583,NA,NA
1996,ple.27.7fg,benthic,2019,1.537,1,0.45,0.5,1466,NA,NA
1997,ple.27.7fg,benthic,2019,1.618,1,0.46,0.5,1874,NA,NA
1998,ple.27.7fg,benthic,2019,1.726,1,0.46,0.5,1643,NA,NA
1999,ple.27.7fg,benthic,2019,1.733,1,0.42,0.5,1491,NA,NA
2000,ple.27.7fg,benthic,2019,1.679,1,0.35,0.5,1106,NA,NA
2001,ple.27.7fg,benthic,2019,1.584,1,0.32,0.5,1100,NA,NA
2002,ple.27.7fg,benthic,2019,1.544,1,0.31,0.5,989,NA,NA
2003,ple.27.7fg,benthic,2019,1.456,1,0.3,0.5,915,NA,NA
2004,ple.27.7fg,benthic,2019,1.398,1,0.29,0.5,784,NA,NA
2005,ple.27.7fg,benthic,2019,1.324,1,0.26,0.5,707,NA,NA
2006,ple.27.7fg,benthic,2019,1.269,1,0.28,0.5,857,NA,NA
2007,ple.27.7fg,benthic,2019,1.511,1,0.36,0.5,1698,NA,NA
2008,ple.27.7fg,benthic,2019,1.52,1,0.38,0.5,1020,NA,NA
2009,ple.27.7fg,benthic,2019,1.157,1,0.41,0.5,1089,NA,NA
2010,ple.27.7fg,benthic,2019,0.984,1,0.51,0.5,1112,NA,NA
2011,ple.27.7fg,benthic,2019,0.859,1,0.69,0.5,1534,NA,NA
2012,ple.27.7fg,benthic,2019,0.758,1,0.94,0.5,1565,NA,NA
2013,ple.27.7fg,benthic,2019,0.643,1,1.16,0.5,1688,NA,NA
2014,ple.27.7fg,benthic,2019,0.503,1,1.28,0.5,1183,NA,NA
2015,ple.27.7fg,benthic,2019,0.392,1,1.36,0.5,1159,NA,NA
2016,ple.27.7fg,benthic,2019,0.332,1,1.5,0.5,1002,NA,NA
2017,ple.27.7fg,benthic,2019,0.324,1,1.63,0.5,1285,NA,NA
2018,ple.27.7fg,benthic,2019,0.326,1,1.64,0.5,930,NA,NA
2019,ple.27.7fg,benthic,2019,NA,1,1.55,0.5,NA,NA,NA
1993,ple.27.7h-k,benthic,2019,1.247,0.349325646041388,2.123,1.7433497149597,NA,NA,NA
1994,ple.27.7h-k,benthic,2019,0.994,0.349325646041388,1.884,1.7433497149597,NA,NA,NA
1995,ple.27.7h-k,benthic,2019,0.969,0.349325646041388,1.921,1.7433497149597,NA,NA,NA
1996,ple.27.7h-k,benthic,2019,0.948,0.349325646041388,1.985,1.7433497149597,NA,NA,NA
1997,ple.27.7h-k,benthic,2019,1.055,0.349325646041388,2.171,1.7433497149597,NA,NA,NA
1998,ple.27.7h-k,benthic,2019,1.04,0.349325646041388,1.868,1.7433497149597,NA,NA,NA
1999,ple.27.7h-k,benthic,2019,1.1,0.349325646041388,2.033,1.7433497149597,NA,NA,NA
2000,ple.27.7h-k,benthic,2019,0.824,0.349325646041388,1.667,1.7433497149597,NA,NA,NA
2001,ple.27.7h-k,benthic,2019,0.713,0.349325646041388,1.47,1.7433497149597,NA,NA,NA
2002,ple.27.7h-k,benthic,2019,1.652,0.349325646041388,1.077,1.7433497149597,NA,NA,NA
2003,ple.27.7h-k,benthic,2019,0.893,0.349325646041388,0.817,1.7433497149597,NA,NA,NA
2004,ple.27.7h-k,benthic,2019,0.743,0.349325646041388,0.669,1.7433497149597,NA,NA,NA
2005,ple.27.7h-k,benthic,2019,1.241,0.349325646041388,0.616,1.7433497149597,NA,NA,NA
2006,ple.27.7h-k,benthic,2019,1.197,0.349325646041388,0.51,1.7433497149597,NA,NA,NA
2007,ple.27.7h-k,benthic,2019,1.417,0.349325646041388,0.387,1.7433497149597,NA,NA,NA
2008,ple.27.7h-k,benthic,2019,0.747,0.349325646041388,0.414,1.7433497149597,NA,NA,NA
2009,ple.27.7h-k,benthic,2019,0.832,0.349325646041388,0.563,1.7433497149597,NA,NA,NA
2010,ple.27.7h-k,benthic,2019,0.77,0.349325646041388,0.605,1.7433497149597,NA,NA,NA
2011,ple.27.7h-k,benthic,2019,0.862,0.349325646041388,0.552,1.7433497149597,NA,NA,NA
2012,ple.27.7h-k,benthic,2019,1.601,0.349325646041388,0.584,1.7433497149597,NA,NA,NA
2013,ple.27.7h-k,benthic,2019,0.733,0.349325646041388,0.494,1.7433497149597,NA,NA,NA
2014,ple.27.7h-k,benthic,2019,1.578,0.349325646041388,0.51,1.7433497149597,NA,NA,NA
2015,ple.27.7h-k,benthic,2019,0.573,0.349325646041388,0.313,1.7433497149597,NA,NA,NA
2016,ple.27.7h-k,benthic,2019,0.45,0.349325646041388,0.372,1.7433497149597,NA,NA,NA
2017,ple.27.7h-k,benthic,2019,0.911,0.349325646041388,0.499,1.7433497149597,NA,NA,NA
2018,ple.27.7h-k,benthic,2019,0.91,0.349325646041388,0.318,1.7433497149597,NA,NA,NA
2019,ple.27.7h-k,benthic,2019,NA,0.349325646041388,0.579,1.7433497149597,NA,NA,NA
1967,pok.27.3a46,demersal,2019,0.352,0.363,152179,149098,102830,NA,NA
1968,pok.27.3a46,demersal,2019,0.296,0.363,210140,149098,137037,NA,NA
1969,pok.27.3a46,demersal,2019,0.322,0.363,276167,149098,152589,NA,NA
1970,pok.27.3a46,demersal,2019,0.346,0.363,345470,149098,275177,NA,NA
1971,pok.27.3a46,demersal,2019,0.374,0.363,460888,149098,314332,NA,NA
1972,pok.27.3a46,demersal,2019,0.405,0.363,489956,149098,300506,NA,NA
1973,pok.27.3a46,demersal,2019,0.43,0.363,522340,149098,278929,NA,NA
1974,pok.27.3a46,demersal,2019,0.495,0.363,577409,149098,341454,NA,NA
1975,pok.27.3a46,demersal,2019,0.534,0.363,517619,149098,308360,NA,NA
1976,pok.27.3a46,demersal,2019,0.598,0.363,399536,149098,432842,NA,NA
1977,pok.27.3a46,demersal,2019,0.589,0.363,325613,149098,242623,NA,NA
1978,pok.27.3a46,demersal,2019,0.484,0.363,297541,149098,179360,NA,NA
1979,pok.27.3a46,demersal,2019,0.454,0.363,278406,149098,144251,NA,NA
1980,pok.27.3a46,demersal,2019,0.475,0.363,260341,149098,146784,NA,NA
1981,pok.27.3a46,demersal,2019,0.473,0.363,248847,149098,150025,NA,NA
1982,pok.27.3a46,demersal,2019,0.542,0.363,219732,149098,205438,NA,NA
1983,pok.27.3a46,demersal,2019,0.65,0.363,219760,149098,205618,NA,NA
1984,pok.27.3a46,demersal,2019,0.678,0.363,188629,149098,245304,NA,NA
1985,pok.27.3a46,demersal,2019,0.703,0.363,165846,149098,280080,NA,NA
1986,pok.27.3a46,demersal,2019,0.735,0.363,156491,149098,236975,NA,NA
1987,pok.27.3a46,demersal,2019,0.706,0.363,165328,149098,195412,NA,NA
1988,pok.27.3a46,demersal,2019,0.711,0.363,154642,149098,156416,NA,NA
1989,pok.27.3a46,demersal,2019,0.691,0.363,126330,149098,126442,NA,NA
1990,pok.27.3a46,demersal,2019,0.658,0.363,114429,149098,126899,NA,NA
1991,pok.27.3a46,demersal,2019,0.628,0.363,107236,149098,133738,NA,NA
1992,pok.27.3a46,demersal,2019,0.61,0.363,112743,149098,117430,NA,NA
1993,pok.27.3a46,demersal,2019,0.639,0.363,119462,149098,135114,NA,NA
1994,pok.27.3a46,demersal,2019,0.573,0.363,123897,149098,128818,NA,NA
1995,pok.27.3a46,demersal,2019,0.577,0.363,143022,149098,143477,NA,NA
1996,pok.27.3a46,demersal,2019,0.511,0.363,154300,149098,130549,NA,NA
1997,pok.27.3a46,demersal,2019,0.443,0.363,192734,149098,121522,NA,NA
1998,pok.27.3a46,demersal,2019,0.447,0.363,190223,149098,118478,NA,NA
1999,pok.27.3a46,demersal,2019,0.471,0.363,199093,149098,120397,NA,NA
2000,pok.27.3a46,demersal,2019,0.405,0.363,191818,149098,94676,NA,NA
2001,pok.27.3a46,demersal,2019,0.379,0.363,199131,149098,104100,NA,NA
2002,pok.27.3a46,demersal,2019,0.415,0.363,220406,149098,129846,NA,NA
2003,pok.27.3a46,demersal,2019,0.428,0.363,208324,149098,121656,NA,NA
2004,pok.27.3a46,demersal,2019,0.369,0.363,261048,149098,113791,NA,NA
2005,pok.27.3a46,demersal,2019,0.369,0.363,255341,149098,119234,NA,NA
2006,pok.27.3a46,demersal,2019,0.384,0.363,273112,149098,128710,NA,NA
2007,pok.27.3a46,demersal,2019,0.369,0.363,254900,149098,106334,NA,NA
2008,pok.27.3a46,demersal,2019,0.421,0.363,260792,149098,129886,NA,NA
2009,pok.27.3a46,demersal,2019,0.439,0.363,258473,149098,114519,NA,NA
2010,pok.27.3a46,demersal,2019,0.429,0.363,240921,149098,104723,NA,NA
2011,pok.27.3a46,demersal,2019,0.432,0.363,190672,149098,102007,NA,NA
2012,pok.27.3a46,demersal,2019,0.405,0.363,171139,149098,87049,NA,NA
2013,pok.27.3a46,demersal,2019,0.372,0.363,175410,149098,87269,NA,NA
2014,pok.27.3a46,demersal,2019,0.352,0.363,197237,149098,82172,NA,NA
2015,pok.27.3a46,demersal,2019,0.347,0.363,203685,149098,81446,NA,NA
2016,pok.27.3a46,demersal,2019,0.34,0.363,191273,149098,77672,NA,NA
2017,pok.27.3a46,demersal,2019,0.355,0.363,217740,149098,94586,NA,NA
2018,pok.27.3a46,demersal,2019,0.358,0.363,223515,149098,94334,NA,NA
2019,pok.27.3a46,demersal,2019,NA,0.363,228110,149098,NA,NA,NA
1986,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
1987,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
1988,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
1989,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
1990,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
1991,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
1992,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
1993,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
1994,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
1995,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
1996,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
1997,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
1998,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
1999,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
2000,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
2001,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
2002,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
2003,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
2004,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
2005,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
2006,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
2007,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
2008,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
2009,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
2010,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
2011,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
2012,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
2013,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
2014,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
2015,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
2016,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
2017,pol.27.67,demersal,2018,NA,NA,NA,NA,NA,NA,NA
1926,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1927,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1928,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1929,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1930,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1931,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1932,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1933,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1934,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1935,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1936,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1937,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1938,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1939,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1940,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1941,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1942,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1943,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1944,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1945,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1946,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1947,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1948,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1949,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1950,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1951,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1952,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1953,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1954,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1955,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1956,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1957,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1958,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1959,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1960,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1961,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1962,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1963,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1964,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1965,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1966,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1967,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1968,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1969,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1970,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1971,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1972,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1973,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1974,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1975,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1976,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1977,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1978,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1979,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1980,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1981,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1982,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1983,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1984,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1985,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1986,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1987,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1988,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1989,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1990,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1991,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1992,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1993,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1994,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1995,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1996,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1997,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1998,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1999,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2000,por.27.nea,elasmobranch,2019,NA,NA,2,NA,NA,NA,NA
2001,por.27.nea,elasmobranch,2019,NA,NA,1,NA,NA,NA,NA
2002,por.27.nea,elasmobranch,2019,NA,NA,4,NA,NA,NA,NA
2003,por.27.nea,elasmobranch,2019,NA,NA,1,NA,NA,NA,NA
2004,por.27.nea,elasmobranch,2019,NA,NA,3,NA,NA,NA,NA
2005,por.27.nea,elasmobranch,2019,NA,NA,1,NA,NA,NA,NA
2006,por.27.nea,elasmobranch,2019,NA,NA,4,NA,NA,NA,NA
2007,por.27.nea,elasmobranch,2019,NA,NA,6,NA,NA,NA,NA
2008,por.27.nea,elasmobranch,2019,NA,NA,6,NA,NA,NA,NA
2009,por.27.nea,elasmobranch,2019,NA,NA,2,NA,NA,NA,NA
2010,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2011,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2012,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2013,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2014,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2015,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2016,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2017,por.27.nea,elasmobranch,2019,NA,NA,5,NA,NA,NA,NA
2018,por.27.nea,elasmobranch,2019,NA,NA,4,NA,NA,NA,NA
2009,raj.27.67a-ce-h,elasmobranch,2018,NA,NA,NA,NA,NA,NA,NA
2010,raj.27.67a-ce-h,elasmobranch,2018,NA,NA,NA,NA,NA,NA,NA
2011,raj.27.67a-ce-h,elasmobranch,2018,NA,NA,NA,NA,NA,NA,NA
2012,raj.27.67a-ce-h,elasmobranch,2018,NA,NA,NA,NA,NA,NA,NA
2013,raj.27.67a-ce-h,elasmobranch,2018,NA,NA,NA,NA,NA,NA,NA
2014,raj.27.67a-ce-h,elasmobranch,2018,NA,NA,NA,NA,NA,NA,NA
2015,raj.27.67a-ce-h,elasmobranch,2018,NA,NA,NA,NA,NA,NA,NA
2016,raj.27.67a-ce-h,elasmobranch,2018,NA,NA,NA,NA,NA,NA,NA
2017,raj.27.67a-ce-h,elasmobranch,2018,NA,NA,NA,NA,NA,NA,NA
1982,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,60581,NA,NA
1983,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,60234,NA,NA
1984,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,64832,NA,NA
1985,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,71671,NA,NA
1986,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,105107,NA,NA
1987,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,91169,NA,NA
1988,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,91419,NA,NA
1989,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,38784,NA,NA
1990,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,31901,NA,NA
1991,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,27195,NA,NA
1992,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,62564,NA,NA
1993,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,100771,NA,NA
1994,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,96869,NA,NA
1995,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,100136,NA,NA
1996,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,41770,NA,NA
1997,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,27746,NA,NA
1998,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,24150,NA,NA
1999,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,25512,NA,NA
2000,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,33216,NA,NA
2001,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,41825,NA,NA
2002,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,43216,NA,NA
2003,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,56688,NA,NA
2004,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,33951,NA,NA
2005,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,28229,NA,NA
2006,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,15734,NA,NA
2007,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,6126,NA,NA
2008,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,2059,NA,NA
2009,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,2380,NA,NA
2010,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,2198,NA,NA
2011,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,234,NA,NA
2012,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,3173,NA,NA
2013,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,1529,NA,NA
2014,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,6423,NA,NA
2015,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,5595,NA,NA
2016,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,1967,NA,NA
2017,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,101,NA,NA
2018,reb.2127.sp,pelagic,2019,NA,NA,NA,NA,4599,NA,NA
NA,rhg.27.nea,demersal,2015,NA,NA,NA,NA,NA,NA,NA
2009,rja.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2010,rja.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2011,rja.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2012,rja.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2013,rja.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2014,rja.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2015,rja.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2016,rja.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2017,rja.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2018,rja.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2005,rjb.27.67a-ce-k,elasmobranch,2018,NA,NA,NA,NA,NA,NA,NA
2006,rjb.27.67a-ce-k,elasmobranch,2018,NA,NA,NA,NA,NA,NA,NA
